Image Path,Class,Confidence,Bounding Box,Center Coordinates (2D)
E:/ABB/AI/yolov9/data/dataset/images\00050.jpg,10ML_centrifuge_tube,0.5987932085990906,"[2808.0, 1316.0, 2935.0, 1477.0]","[2871, 1396]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,tube_rack_storage_cabinet,0.98280268907547,"[0.0, 0.0, 1086.0, 2136.0]","[543, 1068]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,5ML_centrifuge_tube,0.9762384295463562,"[2432.0, 1044.0, 2555.0, 1160.0]","[2493, 1102]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,10ML_sorting_tube_rack,0.9704498052597046,"[1296.0, 692.0, 2000.0, 1230.0]","[1648, 961]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,sorting_tube_rack_base,0.9655491709709167,"[1205.0, 1452.0, 1957.0, 1973.0]","[1581, 1712]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,5ML_centrifuge_tube,0.9651516675949097,"[2706.0, 887.0, 2835.0, 998.0]","[2770, 942]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,sorting_tube_rack_base,0.9569416642189026,"[1427.0, 928.0, 2031.0, 1302.0]","[1729, 1115]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,5ML_sorting_tube_rack,0.9568607807159424,"[1679.0, 216.0, 2241.0, 731.0]","[1960, 473]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,5ML_centrifuge_tube,0.9544535279273987,"[2613.0, 1176.0, 2748.0, 1304.0]","[2680, 1240]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,10ML_centrifuge_tube,0.9520953297615051,"[2737.0, 993.0, 2883.0, 1128.0]","[2810, 1060]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,10ML_centrifuge_tube,0.9506624341011047,"[2442.0, 1157.0, 2586.0, 1305.0]","[2514, 1231]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,dispensing_tube_rack,0.9496026039123535,"[3149.0, 624.0, 3840.0, 2060.0]","[3494, 1342]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,10ML_sorting_tube_rack,0.9484984874725342,"[993.0, 1244.0, 1927.0, 1911.0]","[1460, 1577]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,centrifuge_close,0.9317449927330017,"[1141.0, 0.0, 1801.0, 320.0]","[1471, 160]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,10ML_centrifuge_tube,0.9053704738616943,"[3588.0, 832.0, 3795.0, 979.0]","[3691, 905]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,blood_tube,0.9051031470298767,"[1097.0, 1401.0, 1237.0, 1519.0]","[1167, 1460]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,refrigerator_close,0.9003467559814453,"[3580.0, 0.0, 3840.0, 62.0]","[3710, 31]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,10ML_centrifuge_tube,0.8909928798675537,"[2577.0, 1008.0, 2720.0, 1143.0]","[2648, 1075]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,blood_tube,0.8564019799232483,"[1440.0, 1266.0, 1578.0, 1396.0]","[1509, 1331]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,blood_tube,0.8380696773529053,"[1286.0, 1263.0, 1428.0, 1394.0]","[1357, 1328]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,blood_tube,0.830808699131012,"[1241.0, 1376.0, 1384.0, 1518.0]","[1312, 1447]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,blood_tube,0.8118301630020142,"[1134.0, 1264.0, 1281.0, 1393.0]","[1207, 1328]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,10ML_centrifuge_tube,0.7732303738594055,"[2408.0, 888.0, 2537.0, 1016.0]","[2472, 952]"
E:/ABB/AI/yolov9/data/dataset/images\00051.jpg,5ML_sorting_tube_rack,0.7695866227149963,"[2373.0, 760.0, 3013.0, 1596.0]","[2693, 1178]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,dispensing_tube_rack,0.9734482765197754,"[1425.0, 761.0, 2009.0, 1217.0]","[1717, 989]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,sorting_tube_rack_base,0.968788206577301,"[788.0, 1231.0, 1494.0, 1718.0]","[1141, 1474]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,5ML_centrifuge_tube,0.9681782126426697,"[1827.0, 1427.0, 1941.0, 1548.0]","[1884, 1487]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,10ML_sorting_tube_rack,0.9509172439575195,"[577.0, 1051.0, 1450.0, 1665.0]","[1013, 1358]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,10ML_centrifuge_tube,0.9495047926902771,"[3140.0, 902.0, 3293.0, 1025.0]","[3216, 963]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,10ML_centrifuge_tube,0.9403138160705566,"[1797.0, 1264.0, 1921.0, 1391.0]","[1859, 1327]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,10ML_sorting_tube_rack,0.9374366998672485,"[285.0, 1740.0, 1374.0, 2160.0]","[829, 1950]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,dispensing_tube_rack,0.9349789619445801,"[2508.0, 814.0, 3838.0, 2147.0]","[3173, 1480]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,5ML_sorting_tube_rack,0.9288321137428284,"[1073.0, 484.0, 1683.0, 961.0]","[1378, 722]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,blood_tube,0.9258537292480469,"[450.0, 1994.0, 662.0, 2150.0]","[556, 2072]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,10ML_centrifuge_tube,0.9235782027244568,"[2096.0, 1355.0, 2221.0, 1496.0]","[2158, 1425]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,centrifuge_close,0.9175694584846497,"[349.0, 0.0, 1232.0, 546.0]","[790, 273]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,blood_tube,0.9146738052368164,"[717.0, 1815.0, 900.0, 1962.0]","[808, 1888]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,10ML_centrifuge_tube,0.9122570753097534,"[2785.0, 1161.0, 2932.0, 1290.0]","[2858, 1225]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,10ML_centrifuge_tube,0.9059280157089233,"[3257.0, 1098.0, 3433.0, 1230.0]","[3345, 1164]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,10ML_centrifuge_tube,0.8997575640678406,"[1956.0, 1387.0, 2082.0, 1519.0]","[2019, 1453]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,blood_tube,0.8947558403015137,"[323.0, 1858.0, 527.0, 2001.0]","[425, 1929]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,5ML_centrifuge_tube,0.8920183181762695,"[1989.0, 1560.0, 2112.0, 1694.0]","[2050, 1627]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,refrigerator_close,0.8834621906280518,"[2786.0, 0.0, 3833.0, 342.0]","[3309, 171]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,tube_rack_storage_cabinet,0.8696559071540833,"[3.0, 853.0, 397.0, 2129.0]","[200, 1491]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,5ML_centrifuge_tube,0.8567591905593872,"[1670.0, 759.0, 1757.0, 839.0]","[1713, 799]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,blood_tube,0.8375347256660461,"[268.0, 2056.0, 460.0, 2155.0]","[364, 2105]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,sorting_tube_rack_base,0.8368126153945923,"[1313.0, 1866.0, 1410.0, 2159.0]","[1361, 2012]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,10ML_centrifuge_tube,0.8266531825065613,"[1828.0, 1566.0, 1966.0, 1718.0]","[1897, 1642]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,blood_tube,0.817837655544281,"[519.0, 1834.0, 718.0, 1985.0]","[618, 1909]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,5ML_sorting_tube_rack,0.816059947013855,"[1780.0, 1088.0, 2340.0, 1934.0]","[2060, 1511]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,5ML_centrifuge_tube,0.8005520105361938,"[2075.0, 1237.0, 2184.0, 1349.0]","[2129, 1293]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,10ML_centrifuge_tube,0.52291339635849,"[3111.0, 1279.0, 3309.0, 1440.0]","[3210, 1359]"
E:/ABB/AI/yolov9/data/dataset/images\00052.jpg,5ML_centrifuge_tube,0.30858442187309265,"[1829.0, 1564.0, 1965.0, 1714.0]","[1897, 1639]"
E:/ABB/AI/yolov9/data/dataset/images\00053.jpg,10ML_centrifuge_tube,0.9719223976135254,"[384.0, 1500.0, 595.0, 1671.0]","[489, 1585]"
E:/ABB/AI/yolov9/data/dataset/images\00053.jpg,5ML_centrifuge_tube,0.957333505153656,"[234.0, 1791.0, 441.0, 1961.0]","[337, 1876]"
E:/ABB/AI/yolov9/data/dataset/images\00053.jpg,10ML_centrifuge_tube,0.9546291828155518,"[1579.0, 816.0, 1687.0, 923.0]","[1633, 869]"
E:/ABB/AI/yolov9/data/dataset/images\00053.jpg,10ML_centrifuge_tube,0.9540249705314636,"[1254.0, 1107.0, 1385.0, 1234.0]","[1319, 1170]"
E:/ABB/AI/yolov9/data/dataset/images\00053.jpg,dispensing_tube_rack,0.9539796113967896,"[4.0, 825.0, 519.0, 1402.0]","[261, 1113]"
E:/ABB/AI/yolov9/data/dataset/images\00053.jpg,dispensing_tube_rack,0.9452519416809082,"[1114.0, 525.0, 3458.0, 2160.0]","[2286, 1342]"
E:/ABB/AI/yolov9/data/dataset/images\00053.jpg,5ML_centrifuge_tube,0.9443503022193909,"[0.0, 1696.0, 195.0, 1855.0]","[97, 1775]"
E:/ABB/AI/yolov9/data/dataset/images\00053.jpg,5ML_centrifuge_tube,0.9410035610198975,"[388.0, 1364.0, 567.0, 1509.0]","[477, 1436]"
E:/ABB/AI/yolov9/data/dataset/images\00053.jpg,10ML_centrifuge_tube,0.9343164563179016,"[0.0, 1868.0, 215.0, 2059.0]","[107, 1963]"
E:/ABB/AI/yolov9/data/dataset/images\00053.jpg,10ML_centrifuge_tube,0.9340887069702148,"[2199.0, 640.0, 2296.0, 730.0]","[2247, 685]"
E:/ABB/AI/yolov9/data/dataset/images\00053.jpg,10ML_centrifuge_tube,0.9325599670410156,"[171.0, 1588.0, 403.0, 1761.0]","[287, 1674]"
E:/ABB/AI/yolov9/data/dataset/images\00053.jpg,10ML_centrifuge_tube,0.8983562588691711,"[0.0, 1495.0, 156.0, 1663.0]","[78, 1579]"
E:/ABB/AI/yolov9/data/dataset/images\00053.jpg,refrigerator_close,0.894922137260437,"[1338.0, 0.0, 2080.0, 312.0]","[1709, 156]"
E:/ABB/AI/yolov9/data/dataset/images\00053.jpg,10ML_centrifuge_tube,0.8884523510932922,"[1665.0, 969.0, 1776.0, 1085.0]","[1720, 1027]"
E:/ABB/AI/yolov9/data/dataset/images\00053.jpg,5ML_sorting_tube_rack,0.8795517683029175,"[6.0, 1183.0, 959.0, 2143.0]","[482, 1663]"
E:/ABB/AI/yolov9/data/dataset/images\00053.jpg,5ML_sorting_tube_rack,0.5242476463317871,"[3459.0, 1417.0, 3837.0, 2142.0]","[3648, 1779]"
E:/ABB/AI/yolov9/data/dataset/images\00053.jpg,refrigerator_close,0.25376519560813904,"[39.0, 0.0, 999.0, 135.0]","[519, 67]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,dispensing_tube_rack,0.9742640256881714,"[1053.0, 572.0, 1654.0, 1052.0]","[1353, 812]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,10ML_sorting_tube_rack,0.9630169868469238,"[80.0, 849.0, 1100.0, 1511.0]","[590, 1180]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,10ML_sorting_tube_rack,0.9575524926185608,"[1.0, 1468.0, 1005.0, 2146.0]","[503, 1807]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,10ML_centrifuge_tube,0.9505397081375122,"[2335.0, 831.0, 2454.0, 945.0]","[2394, 888]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,dispensing_tube_rack,0.9485938549041748,"[2143.0, 489.0, 3840.0, 1831.0]","[2991, 1160]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,10ML_centrifuge_tube,0.9477425813674927,"[2638.0, 609.0, 2755.0, 716.0]","[2696, 662]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,5ML_centrifuge_tube,0.9305590987205505,"[1862.0, 920.0, 1968.0, 1008.0]","[1915, 964]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,10ML_centrifuge_tube,0.9273145794868469,"[1745.0, 792.0, 1854.0, 906.0]","[1799, 849]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,10ML_centrifuge_tube,0.9251572489738464,"[1813.0, 989.0, 1934.0, 1114.0]","[1873, 1051]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,blood_tube,0.9223136901855469,"[231.0, 1531.0, 456.0, 1694.0]","[343, 1612]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,10ML_centrifuge_tube,0.9212629795074463,"[3372.0, 471.0, 3519.0, 576.0]","[3445, 523]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,centrifuge_close,0.9131638407707214,"[0.0, 1.0, 865.0, 475.0]","[432, 238]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,blood_tube,0.9059487581253052,"[0.0, 1721.0, 179.0, 1895.0]","[89, 1808]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,5ML_centrifuge_tube,0.9038501381874084,"[1611.0, 1172.0, 1809.0, 1403.0]","[1710, 1287]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,blood_tube,0.9025599360466003,"[2.0, 1573.0, 242.0, 1726.0]","[122, 1649]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,5ML_sorting_tube_rack,0.9013093709945679,"[1004.0, 1161.0, 1929.0, 1957.0]","[1466, 1559]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,sorting_tube_rack_base,0.8864554762840271,"[354.0, 1062.0, 1142.0, 1538.0]","[748, 1300]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,refrigerator_close,0.8832929134368896,"[2383.0, 0.0, 3183.0, 234.0]","[2783, 117]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,5ML_centrifuge_tube,0.8802738189697266,"[1322.0, 1133.0, 1472.0, 1398.0]","[1397, 1265]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,10ML_centrifuge_tube,0.8664265871047974,"[750.0, 1111.0, 1251.0, 1530.0]","[1000, 1320]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,5ML_sorting_tube_rack,0.864052414894104,"[1325.0, 782.0, 2066.0, 1431.0]","[1695, 1106]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,10ML_centrifuge_tube,0.7782007455825806,"[2731.0, 749.0, 2861.0, 864.0]","[2796, 806]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,sorting_tube_rack_base,0.7451521158218384,"[913.0, 1638.0, 1051.0, 2160.0]","[982, 1899]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,10ML_centrifuge_tube,0.7056402564048767,"[1511.0, 951.0, 1637.0, 1072.0]","[1574, 1011]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,5ML_centrifuge_tube,0.6064882278442383,"[1302.0, 576.0, 1394.0, 652.0]","[1348, 614]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,sorting_tube_rack_base,0.5857441425323486,"[1056.0, 1060.0, 1147.0, 1317.0]","[1101, 1188]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,sorting_tube_rack_base,0.48506060242652893,"[11.0, 1626.0, 1038.0, 2153.0]","[524, 1889]"
E:/ABB/AI/yolov9/data/dataset/images\00054.jpg,5ML_centrifuge_tube,0.2849094867706299,"[1511.0, 953.0, 1639.0, 1073.0]","[1575, 1013]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,5ML_sorting_tube_rack,0.9681380391120911,"[0.0, 1468.0, 462.0, 1821.0]","[231, 1644]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,dispensing_tube_rack,0.9679343700408936,"[1214.0, 1098.0, 1759.0, 1542.0]","[1486, 1320]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,10ML_sorting_tube_rack,0.9603438377380371,"[347.0, 1342.0, 1226.0, 1904.0]","[786, 1623]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,dispensing_tube_rack,0.9470887780189514,"[2203.0, 965.0, 3840.0, 2160.0]","[3021, 1562]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,10ML_centrifuge_tube,0.940546989440918,"[2635.0, 1129.0, 2744.0, 1224.0]","[2689, 1176]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,5ML_centrifuge_tube,0.9237568974494934,"[1535.0, 1314.0, 1637.0, 1400.0]","[1586, 1357]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,5ML_sorting_tube_rack,0.9157603979110718,"[1445.0, 1296.0, 2100.0, 1884.0]","[1772, 1590]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,5ML_centrifuge_tube,0.9157453179359436,"[1916.0, 1360.0, 2018.0, 1439.0]","[1967, 1399]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,10ML_sorting_tube_rack,0.9152998924255371,"[160.0, 1846.0, 1041.0, 2155.0]","[600, 2000]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,10ML_centrifuge_tube,0.9087124466896057,"[1786.0, 1270.0, 1891.0, 1376.0]","[1838, 1323]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,10ML_centrifuge_tube,0.9062687754631042,"[2359.0, 1329.0, 2466.0, 1434.0]","[2412, 1381]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,centrifuge_close,0.9022084474563599,"[367.0, 472.0, 1132.0, 1032.0]","[749, 752]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,10ML_centrifuge_tube,0.9019250273704529,"[1903.0, 1431.0, 2020.0, 1542.0]","[1961, 1486]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,blood_tube,0.8829579949378967,"[475.0, 1897.0, 634.0, 2060.0]","[554, 1978]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,10ML_centrifuge_tube,0.8652565479278564,"[3319.0, 1009.0, 3446.0, 1102.0]","[3382, 1055]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,refrigerator_close,0.8645984530448914,"[2414.0, 0.0, 3280.0, 794.0]","[2847, 397]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,sorting_tube_rack_base,0.7561280131340027,"[921.0, 1564.0, 1266.0, 1997.0]","[1093, 1780]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,blood_tube,0.7120946049690247,"[160.0, 1943.0, 406.0, 2155.0]","[283, 2049]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,10ML_centrifuge_tube,0.7043148279190063,"[2724.0, 1259.0, 2844.0, 1364.0]","[2784, 1311]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,sorting_tube_rack_base,0.6566199660301208,"[363.0, 1539.0, 1258.0, 2003.0]","[810, 1771]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,5ML_centrifuge_tube,0.6200054883956909,"[1668.0, 1308.0, 1762.0, 1391.0]","[1715, 1349]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,10ML_centrifuge_tube,0.6144640445709229,"[1616.0, 1443.0, 1732.0, 1558.0]","[1674, 1500]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,5ML_centrifuge_tube,0.5865327715873718,"[1448.0, 1101.0, 1528.0, 1171.0]","[1488, 1136]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,10ML_centrifuge_tube,0.5375162959098816,"[1293.0, 1104.0, 1382.0, 1186.0]","[1337, 1145]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,5ML_centrifuge_tube,0.4949616491794586,"[1293.0, 1104.0, 1382.0, 1185.0]","[1337, 1144]"
E:/ABB/AI/yolov9/data/dataset/images\00055.jpg,10ML_centrifuge_tube,0.3314632773399353,"[1670.0, 1308.0, 1759.0, 1382.0]","[1714, 1345]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,dispensing_tube_rack,0.9595580697059631,"[1298.0, 813.0, 1892.0, 1295.0]","[1595, 1054]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,10ML_sorting_tube_rack,0.958351731300354,"[404.0, 1096.0, 1344.0, 1752.0]","[874, 1424]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,sorting_tube_rack_base,0.9581370949745178,"[649.0, 1307.0, 1392.0, 1814.0]","[1020, 1560]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,10ML_centrifuge_tube,0.9523065090179443,"[2093.0, 1201.0, 2232.0, 1334.0]","[2162, 1267]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,dispensing_tube_rack,0.9461981058120728,"[2404.0, 687.0, 3840.0, 2160.0]","[3122, 1423]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,5ML_sorting_tube_rack,0.9408562779426575,"[85.0, 1767.0, 1234.0, 2152.0]","[659, 1959]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,10ML_centrifuge_tube,0.9397371411323547,"[2959.0, 827.0, 3104.0, 943.0]","[3031, 885]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,10ML_sorting_tube_rack,0.9391891956329346,"[1341.0, 1680.0, 2307.0, 2160.0]","[1824, 1920]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,blood_tube,0.935754120349884,"[1373.0, 1907.0, 1561.0, 2065.0]","[1467, 1986]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,5ML_centrifuge_tube,0.9156127572059631,"[2101.0, 1122.0, 2223.0, 1211.0]","[2162, 1166]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,5ML_centrifuge_tube,0.911163330078125,"[1658.0, 1065.0, 1776.0, 1159.0]","[1717, 1112]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,10ML_centrifuge_tube,0.9097729921340942,"[1941.0, 1013.0, 2068.0, 1134.0]","[2004, 1073]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,blood_tube,0.9003682732582092,"[1841.0, 1704.0, 1994.0, 1876.0]","[1917, 1790]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,centrifuge_close,0.8967199325561523,"[305.0, 91.0, 1159.0, 743.0]","[732, 417]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,blood_tube,0.8959318399429321,"[1593.0, 1884.0, 1765.0, 2066.0]","[1679, 1975]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,blood_tube,0.8908414244651794,"[1633.0, 1714.0, 1795.0, 1878.0]","[1714, 1796]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,5ML_sorting_tube_rack,0.8889812231063843,"[1579.0, 1025.0, 2312.0, 1649.0]","[1945, 1337]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,10ML_centrifuge_tube,0.8827860951423645,"[2633.0, 1076.0, 2767.0, 1202.0]","[2700, 1139]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,sorting_tube_rack_base,0.878364086151123,"[1181.0, 1911.0, 1296.0, 2159.0]","[1238, 2035]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,blood_tube,0.8563337922096252,"[1429.0, 1717.0, 1599.0, 1881.0]","[1514, 1799]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,10ML_centrifuge_tube,0.8522924780845642,"[3092.0, 984.0, 3251.0, 1111.0]","[3171, 1047]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,5ML_centrifuge_tube,0.8269910216331482,"[1802.0, 1053.0, 1919.0, 1152.0]","[1860, 1102]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,5ML_centrifuge_tube,0.714124858379364,"[1540.0, 819.0, 1628.0, 897.0]","[1584, 858]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,refrigerator_close,0.6781783699989319,"[2603.0, 0.0, 3572.0, 431.0]","[3087, 215]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,10ML_centrifuge_tube,0.6558104157447815,"[1364.0, 823.0, 1466.0, 911.0]","[1415, 867]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,tube_rack_storage_cabinet,0.6047379374504089,"[0.0, 1035.0, 308.0, 2124.0]","[154, 1579]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,10ML_centrifuge_tube,0.5828282237052917,"[1765.0, 1221.0, 1898.0, 1349.0]","[1831, 1285]"
E:/ABB/AI/yolov9/data/dataset/images\00056.jpg,5ML_centrifuge_tube,0.3605972230434418,"[1763.0, 1221.0, 1898.0, 1349.0]","[1830, 1285]"
E:/ABB/AI/yolov9/data/dataset/images\00057.jpg,dispensing_tube_rack,0.9806390404701233,"[1228.0, 256.0, 1880.0, 843.0]","[1554, 549]"
E:/ABB/AI/yolov9/data/dataset/images\00057.jpg,10ML_centrifuge_tube,0.9618125557899475,"[3195.0, 117.0, 3388.0, 275.0]","[3291, 196]"
E:/ABB/AI/yolov9/data/dataset/images\00057.jpg,sorting_tube_rack_base,0.9578157663345337,"[639.0, 857.0, 1364.0, 1375.0]","[1001, 1116]"
E:/ABB/AI/yolov9/data/dataset/images\00057.jpg,10ML_sorting_tube_rack,0.9536592364311218,"[300.0, 627.0, 1302.0, 1334.0]","[801, 980]"
E:/ABB/AI/yolov9/data/dataset/images\00057.jpg,10ML_sorting_tube_rack,0.9536501169204712,"[1244.0, 1206.0, 2351.0, 2027.0]","[1797, 1616]"
E:/ABB/AI/yolov9/data/dataset/images\00057.jpg,5ML_sorting_tube_rack,0.9478387236595154,"[0.0, 1337.0, 1226.0, 2149.0]","[613, 1743]"
E:/ABB/AI/yolov9/data/dataset/images\00057.jpg,10ML_centrifuge_tube,0.9381464123725891,"[2110.0, 670.0, 2263.0, 816.0]","[2186, 743]"
E:/ABB/AI/yolov9/data/dataset/images\00057.jpg,10ML_centrifuge_tube,0.929521918296814,"[2756.0, 468.0, 2931.0, 624.0]","[2843, 546]"
E:/ABB/AI/yolov9/data/dataset/images\00057.jpg,blood_tube,0.9288057088851929,"[1329.0, 1454.0, 1501.0, 1608.0]","[1415, 1531]"
E:/ABB/AI/yolov9/data/dataset/images\00057.jpg,dispensing_tube_rack,0.9263542294502258,"[2459.0, 97.0, 3840.0, 1770.0]","[3149, 933]"
E:/ABB/AI/yolov9/data/dataset/images\00057.jpg,5ML_sorting_tube_rack,0.9243229627609253,"[1526.0, 461.0, 2348.0, 1199.0]","[1937, 830]"
E:/ABB/AI/yolov9/data/dataset/images\00057.jpg,10ML_centrifuge_tube,0.9207160472869873,"[1936.0, 456.0, 2076.0, 604.0]","[2006, 530]"
